flow_info: forward_iat_total, backward_iat_std, backward_iat_max, total_fhlen, total_bhlen, backward_iat_min, forward_iat_min, fpkts_per_second, flow_iat_min, forward_packet_length_mean, forward_iat_std, flow_iat_total, flow_syn, flow_fin, forward_iat_max, flow_iat_max, forward_packet_length_min, total_backward_packets, flow_iat_mean, flow_ece, flow_protocol, flow_iat_std, bpkts_per_second, backward_packet_length_mean, backward_iat_mean, total_length_of_forward_packets, flow_cwr, flow_packets_per_second, forward_iat_mean, flow_urg, total_length_of_backward_packets, flow_rst, total_forward_packets, forward_packet_length_max, flow_ack, forward_packet_length_std, backward_iat_total, backward_packet_length_max, flow_psh, backward_packet_length_std, backward_packet_length_min: serial: start_time, end_time: attack_label: infection_label: reconnaissance_label: attack_labeled: infection_labeled: reconnaissance_labeled: benign_probability: attack_probability: infection_probability: reconnaissance_probability
127.0.0.1/5987-127.0.0.50/8043: 0.018139362335205078, -1, -1, 0, 243, 99999, 0.0010886192321777344, 9.0, 0.0010886192321777344, 60.0, 0.0, 0.018139362335205078, 0, 0, 0.0035948753356933594, 0.0035948753356933594, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1648: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493124138497862: 0.4752886163399241: 0.1748900711349001: 0.1748900711401972
127.0.0.1/6111-127.0.0.50/8043: 0.018427610397338867, -1, -1, 0, 243, 99999, 0.0011610984802246094, 9.0, 0.0011610984802246094, 60.0, 0.0, 0.018427610397338867, 0, 0, 0.003570556640625, 0.003570556640625, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1649: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493125494343403: 0.4752885965194617: 0.17489007426590344: 0.17489007427120068
127.0.0.1/5983-127.0.0.50/8043: 0.018198013305664062, -1, -1, 0, 243, 99999, 0.0010881423950195312, 9.0, 0.0010881423950195312, 60.0, 0.0, 0.018198013305664062, 0, 0, 0.0035758018493652344, 0.0035758018493652344, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1650: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493125494343406: 0.4752885965194618: 0.1748900742659035: 0.1748900742712006
127.0.0.1/6112-127.0.0.50/8043: 0.018303632736206055, -1, -1, 0, 243, 99999, 0.0011322498321533203, 9.0, 0.0011322498321533203, 60.0, 0.0, 0.018303632736206055, 0, 0, 0.0035207271575927734, 0.0035207271575927734, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1651: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493125494343406: 0.4752885965194618: 0.1748900742659035: 0.1748900742712006
127.0.0.1/5984-127.0.0.50/8043: 0.01781463623046875, -1, -1, 0, 243, 99999, 0.0010159015655517578, 9.0, 0.0010159015655517578, 60.0, 0.0, 0.01781463623046875, 0, 0, 0.0034804344177246094, 0.0034804344177246094, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1652: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493128206034714: 0.47528855687853716: 0.17489008052790947: 0.17489008053320623
127.0.0.1/5985-127.0.0.50/8043: 0.01769089698791504, -1, -1, 0, 243, 99999, 0.001016855239868164, 9.0, 0.001016855239868164, 60.0, 0.0, 0.01769089698791504, 0, 0, 0.0035355091094970703, 0.0035355091094970703, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1653: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493125494343414: 0.47528859651946204: 0.17489007426590356: 0.17489007427120024
127.0.0.1/2742-127.0.0.50/8043: 0.017050743103027344, -1, -1, 0, 243, 99999, 7.271766662597656e-05, 9.0, 7.271766662597656e-05, 60.0, 0.0, 0.017050743103027344, 0, 0, 0.0035300254821777344, 0.0035300254821777344, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1654: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493126850189036: 0.4752885766989998: 0.17489007739690673: 0.174890077402203
127.0.0.1/67-127.0.0.50/8011: 0.0016775131225585938, -1, -1, 0, 108, 99999, 0.00020456314086914062, 4.0, 0.00020456314086914062, 77.0, 0.0, 0.0016775131225585938, 0, 0, 0.0011591911315917969, 0.0011591911315917969, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1655: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1750457404719451: 0.4751212679415809: 0.17491649579170315: 0.17491649579477084
127.0.0.1/64-127.0.0.50/8011: 0.001573324203491211, -1, -1, 0, 108, 99999, 0.000133514404296875, 4.0, 0.000133514404296875, 77.0, 0.0, 0.001573324203491211, 0, 0, 0.0011124610900878906, 0.0011124610900878906, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1656: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504576760072443: 0.4751212282986504: 0.17491650204877884: 0.17491650205184647
127.0.0.1/61-127.0.0.50/8011: 0.0013120174407958984, -1, -1, 0, 108, 99999, 1.3589859008789062e-05, 4.0, 1.3589859008789062e-05, 77.0, 0.0, 0.0013120174407958984, 0, 0, 0.0009706020355224609, 0.0009706020355224609, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1657: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1750458625514742: 0.47512108954838955: 0.17491652394853444: 0.17491652395160187
127.0.0.1/66-127.0.0.50/8011: 0.0019023418426513672, -1, -1, 0, 108, 99999, 0.0003116130828857422, 4.0, 0.0003116130828857422, 77.0, 0.0, 0.0019023418426513672, 0, 0, 0.0012509822845458984, 0.0012509822845458984, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1658: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.175045659085624: 0.4751213868703698: 0.17491647702046917: 0.17491647702353705
127.0.0.1/65-127.0.0.50/8011: 0.0014951229095458984, -1, -1, 0, 108, 99999, 9.179115295410156e-05, 4.0, 9.179115295410156e-05, 77.0, 0.0, 0.0014951229095458984, 0, 0, 0.0010483264923095703, 0.0010483264923095703, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1659: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504579472950654: 0.4751211886557192: 0.17491650830585326: 0.17491650830892086
127.0.0.1/9438-127.0.0.50/8011: 0.0018007755279541016, -1, -1, 0, 108, 99999, 0.0002682209014892578, 4.0, 0.0002682209014892578, 77.0, 0.0, 0.0018007755279541016, 0, 0, 0.0012047290802001953, 0.0012047290802001953, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1660: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504569977878143: 0.4751213274059759: 0.17491648640608748: 0.17491648640915528
127.0.0.1/62-127.0.0.50/8011: 0.0011947154998779297, -1, -1, 0, 81, 99999, 0.00023508071899414062, 3.0, 0.00023508071899414062, 77.0, 0.0, 0.0011947154998779297, 0, 0, 0.0009596347808837891, 0.0009596347808837891, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1661: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1750473410747955: 0.47511892900802916: 0.174916864957228: 0.1749168649599473
127.0.0.1/9020-127.0.0.2/9784: 8.964005708694458, 0.04, 0.1136929988861084, 4887, 8802, 1.6450881958007812e-05, 5.316734313964844e-05, 326.0, 1.6450881958007812e-05, 1274.3926380368098, 0.05, 12.7675142288208, 0, 0, 0.11447525024414062, 0.11466503143310547, 96, 181, 0.03, 0, 6, 0.04, 181.0, 66.0, 0.02, 415452, 0, 507.0, 0.03, 0, 11946, 0, 326, 1454, 507, 424.98, 3.7416398525238037, 66, 64, 0.0, 66: 1662: 1674496889.4, 1674496890.4: 0: 0: 0: 0: 0: 0: 0.47536688638324104: 0.1748777045327085: 0.17487770455119717: 0.17487770453285315
127.0.0.1/9987-127.0.0.50/8011: 0.0011484622955322266, -1, -1, 0, 81, 99999, 0.0001666545867919922, 3.0, 0.0001666545867919922, 77.0, 0.0, 0.0011484622955322266, 0, 0, 0.0009818077087402344, 0.0009818077087402344, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1663: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504731394585316: 0.47511896865098724: 0.1749168587002201: 0.17491685870293944
127.0.0.1/63-127.0.0.50/8011: 0.0014455318450927734, -1, -1, 0, 108, 99999, 6.389617919921875e-05, 4.0, 6.389617919921875e-05, 77.0, 0.0, 0.0014455318450927734, 0, 0, 0.0010683536529541016, 0.0010683536529541016, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1664: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504579472950657: 0.4751211886557193: 0.17491650830585329: 0.17491650830892086
127.0.0.1/6110-127.0.0.50/8043: 0.01678919792175293, -1, -1, 0, 243, 99999, 0.00017380714416503906, 9.0, 0.00017380714416503906, 60.0, 0.0, 0.01678919792175293, 0, 0, 0.003335237503051758, 0.003335237503051758, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 540, 0, 9.0, 0.0, 0, 0, 0, 9, 60, 0, 0.0, 0, -1, 0, -1, -1: 1665: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1749313091772631: 0.4752885172376123: 0.17489008678991438: 0.17489008679521026
127.0.0.1/2743-127.0.0.50/8043: 0.015583276748657227, -1, -1, 0, 216, 99999, 0.001089334487915039, 8.0, 0.001089334487915039, 60.0, 0.0, 0.015583276748657227, 0, 0, 0.003194093704223633, 0.003194093704223633, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1666: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493179728233302: 0.4752878037011585: 0.17489019950590415: 0.17489019951060425
127.0.0.1/2797-127.0.0.50/8011: 0.0016825199127197266, -1, -1, 0, 108, 99999, 0.0002694129943847656, 4.0, 0.0002694129943847656, 77.0, 0.0, 0.0016825199127197266, 0, 0, 0.0011019706726074219, 0.0011019706726074219, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 308, 0, 4.0, 0.0, 0, 0, 0, 4, 77, 0, 0.0, 0, -1, 0, -1, -1: 1667: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1750457676007244: 0.4751212282986503: 0.17491650204877882: 0.17491650205184647
127.0.0.1/5986-127.0.0.50/8043: 0.009410619735717773, -1, -1, 0, 216, 99999, 0.00013065338134765625, 8.0, 0.00013065338134765625, 60.0, 0.0, 0.009410619735717773, 0, 0, 0.002444744110107422, 0.002444744110107422, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1668: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493195998419145: 0.4752875658555474: 0.1748902370777828: 0.1748902370824784
127.0.0.1/5987-127.0.0.50/8043: 0.009430408477783203, -1, -1, 0, 216, 99999, 0.0001544952392578125, 8.0, 0.0001544952392578125, 60.0, 0.0, 0.009430408477783203, 0, 0, 0.002506256103515625, 0.002506256103515625, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1669: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493195998419145: 0.4752875658555474: 0.1748902370777828: 0.17489023708247844
127.0.0.1/6111-127.0.0.50/8043: 0.009138822555541992, -1, -1, 0, 216, 99999, 7.009506225585938e-05, 8.0, 7.009506225585938e-05, 60.0, 0.0, 0.009138822555541992, 0, 0, 0.0024094581604003906, 0.0024094581604003906, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1670: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1749319735426842: 0.47528754603507894: 0.17489024020877075: 0.17489024021346616
127.0.0.1/5983-127.0.0.50/8043: 0.009492874145507812, -1, -1, 0, 216, 99999, 0.0001552104949951172, 8.0, 0.0001552104949951172, 60.0, 0.0, 0.009492874145507812, 0, 0, 0.002487659454345703, 0.002487659454345703, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1671: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1749319599841914: 0.47528756585554727: 0.17489023707778276: 0.17489023708247847
127.0.0.1/6112-127.0.0.50/8043: 0.009245634078979492, -1, -1, 0, 216, 99999, 7.05718994140625e-05, 8.0, 7.05718994140625e-05, 60.0, 0.0, 0.009245634078979492, 0, 0, 0.002388477325439453, 0.002388477325439453, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1672: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493198710117758: 0.47528752621461023: 0.1748902433397584: 0.17489024334445386
127.0.0.1/5984-127.0.0.50/8043: 0.009687423706054688, -1, -1, 0, 216, 99999, 0.0002129077911376953, 8.0, 0.0002129077911376953, 60.0, 0.0, 0.009687423706054688, 0, 0, 0.0024645328521728516, 0.0024645328521728516, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1673: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.1749319599841914: 0.47528756585554727: 0.17489023707778276: 0.17489023708247856
127.0.0.1/5985-127.0.0.50/8043: 0.009556055068969727, -1, -1, 0, 216, 99999, 0.00015544891357421875, 8.0, 0.00015544891357421875, 60.0, 0.0, 0.009556055068969727, 0, 0, 0.0025186538696289062, 0.0025186538696289062, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1674: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493193286720812: 0.47528760549648397: 0.17489023081580604: 0.17489023082050179
127.0.0.1/2742-127.0.0.50/8043: 0.01646900177001953, -1, -1, 0, 216, 99999, 0.0011146068572998047, 8.0, 0.0011146068572998047, 60.0, 0.0, 0.01646900177001953, 0, 0, 0.003457307815551758, 0.003457307815551758, 60, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 480, 0, 8.0, 0.0, 0, 0, 0, 8, 60, 0, 0.0, 0, -1, 0, -1, -1: 1675: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17493171593144205: 0.47528792262395836: 0.17489018071994936: 0.17489018072465023
127.0.0.1/67-127.0.0.50/8011: 0.0010638236999511719, -1, -1, 0, 81, 99999, 0.00010919570922851562, 3.0, 0.00010919570922851562, 77.0, 0.0, 0.0010638236999511719, 0, 0, 0.0009546279907226562, 0.0009546279907226562, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1676: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504734107479555: 0.47511892900802927: 0.17491686495722805: 0.1749168649599473
127.0.0.1/64-127.0.0.50/8011: 0.001172780990600586, -1, -1, 0, 81, 99999, 0.0001938343048095703, 3.0, 0.0001938343048095703, 77.0, 0.0, 0.001172780990600586, 0, 0, 0.0009789466857910156, 0.0009789466857910156, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1677: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504731394585316: 0.47511896865098724: 0.1749168587002201: 0.17491685870293944
127.0.0.1/61-127.0.0.50/8011: 0.0012712478637695312, -1, -1, 0, 81, 99999, 0.0003142356872558594, 3.0, 0.0003142356872558594, 77.0, 0.0, 0.0012712478637695312, 0, 0, 0.0009570121765136719, 0.0009570121765136719, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1678: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504731394585316: 0.47511896865098724: 0.1749168587002201: 0.17491685870293947
127.0.0.1/66-127.0.0.50/8011: 0.0009675025939941406, -1, -1, 0, 81, 99999, 2.8133392333984375e-05, 3.0, 2.8133392333984375e-05, 77.0, 0.0, 0.0009675025939941406, 0, 0, 0.0009393692016601562, 0.0009393692016601562, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1679: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504734107479555: 0.47511892900802927: 0.17491686495722805: 0.17491686495994724
127.0.0.1/65-127.0.0.50/8011: 0.0012197494506835938, -1, -1, 0, 81, 99999, 0.000263214111328125, 3.0, 0.000263214111328125, 77.0, 0.0, 0.0012197494506835938, 0, 0, 0.0009565353393554688, 0.0009565353393554688, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1680: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504731394585316: 0.47511896865098724: 0.1749168587002201: 0.17491685870293944
127.0.0.1/9438-127.0.0.50/8011: 0.0009961128234863281, -1, -1, 0, 81, 99999, 5.9604644775390625e-05, 3.0, 5.9604644775390625e-05, 77.0, 0.0, 0.0009961128234863281, 0, 0, 0.0009365081787109375, 0.0009365081787109375, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 231, 0, 3.0, 0.0, 0, 0, 0, 3, 77, 0, 0.0, 0, -1, 0, -1, -1: 1681: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504734107479555: 0.47511892900802927: 0.17491686495722805: 0.17491686495994724
127.0.0.1/62-127.0.0.50/8011: 0.0007245540618896484, -1, -1, 0, 54, 99999, 0.0007245540618896484, 2.0, 0.0007245540618896484, 77.0, 0.0, 0.0007245540618896484, 0, 0, 0.0007245540618896484, 0.0007245540618896484, 77, 0, 0.0, 0, 17, 0.0, 0.0, 0, -1, 154, 0, 2.0, 0.0, 0, 0, 0, 2, 77, 0, 0.0, 0, -1, 0, -1, -1: 1682: 1674496889.4, 1674496890.4: 1: 0: 0: 0: 0: 0: 0.17504896881653553: 0.47511655042982176: 0.17491724037561626: 0.17491724037802653
127.0.0.1/9020-127.0.0.2/9784: 35.42023205757141, 0.13, 0.3712730407714844, 5886, 10746, 1.6689300537109375e-05, 1.9073486328125e-05, 398.0, 1.6689300537109375e-05, 1262.824120603015, 0.14, 53.034735918045044, 0, 0, 0.3710036277770996, 0.3712730407714844, 96, 218, 0.09, 0, 6, 0.14, 218.0, 66.0, 0.08, 502604, 0, 616.0, 0.09, 0, 14388, 0, 398, 1454, 616, 439.46, 17.524357795715332, 66, 80, 0.0, 66: 1683: 1674496889.5, 1674496890.5: 0: 0: 0: 0: 0: 0: 0.47536688641852837: 0.17487770452713206: 0.17487770452720738: 0.17487770452713206
127.0.0.1/9987-127.0.0.50/8011: 2.0122580528259277, -1, -1, 0, 270, 99999, 0.0008151531219482422, 10.0, 0.0008151531219482422, 77.0, 0.1, 2.0122580528259277, 0, 0, 0.25808095932006836, 0.25808095932006836, 77, 0, 0.2, 0, 17, 0.1, 0.0, 0, -1, 770, 0, 10.0, 0.2, 0, 0, 0, 10, 77, 0, 0.0, 0, -1, 0, -1, -1: 1684: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.1748780976334584: 0.47536631161534804: 0.17487779535086: 0.17487779540033366
127.0.0.1/63-127.0.0.50/8011: 2.0144896507263184, -1, -1, 0, 297, 99999, 0.0002493858337402344, 11.0, 0.0002493858337402344, 77.0, 0.11, 2.0144896507263184, 0, 0, 0.25824975967407227, 0.25824975967407227, 77, 0, 0.18, 0, 17, 0.11, 0.0, 0, -1, 847, 0, 11.0, 0.18, 0, 0, 0, 11, 77, 0, 0.0, 0, -1, 0, -1, -1: 1685: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487821963465303: 0.4753661332350273: 0.1748778235400437: 0.17487782359027598
127.0.0.1/6110-127.0.0.50/8043: 2.562347650527954, -1, -1, 0, 486, 99999, 0.0010602474212646484, 18.0, 0.0010602474212646484, 60.0, 0.13, 2.562347650527954, 0, 0, 0.2604031562805176, 0.2604031562805176, 60, 0, 0.14, 0, 17, 0.13, 0.0, 0, -1, 1080, 0, 18.0, 0.14, 0, 0, 0, 18, 60, 0, 0.0, 0, -1, 0, -1, -1: 1686: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487792140317637: 0.47536656925830306: 0.17487775462700555: 0.17487775471151507
127.0.0.1/2743-127.0.0.50/8043: 2.544224739074707, -1, -1, 0, 459, 99999, 0.00012445449829101562, 17.0, 0.00012445449829101562, 60.0, 0.12, 2.544224739074707, 0, 0, 0.25934314727783203, 0.25934314727783203, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1687: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487789429267298: 0.4753666089006727: 0.17487774836347147: 0.17487774844318288
127.0.0.1/2797-127.0.0.50/8011: 2.0132296085357666, -1, -1, 0, 297, 99999, 4.172325134277344e-05, 11.0, 4.172325134277344e-05, 77.0, 0.11, 2.0132296085357666, 0, 0, 0.2581653594970703, 0.2581653594970703, 77, 0, 0.18, 0, 17, 0.11, 0.0, 0, -1, 847, 0, 11.0, 0.18, 0, 0, 0, 11, 77, 0, 0.0, 0, -1, 0, -1, -1: 1688: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487821963465328: 0.475366133235028: 0.17487782354004394: 0.17487782359027482
127.0.0.1/5986-127.0.0.50/8043: 2.5454869270324707, -1, -1, 0, 459, 99999, 0.00013875961303710938, 17.0, 0.00013875961303710938, 60.0, 0.12, 2.5454869270324707, 0, 0, 0.25934600830078125, 0.25934600830078125, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1689: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487789429267084: 0.47536660890066695: 0.17487774836346937: 0.17487774844319293
127.0.0.1/5987-127.0.0.50/8043: 2.544840097427368, -1, -1, 0, 459, 99999, 9.775161743164062e-05, 17.0, 9.775161743164062e-05, 60.0, 0.12, 2.544840097427368, 0, 0, 0.2592947483062744, 0.2592947483062744, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1690: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.1748778942926709: 0.475366608900667: 0.17487774836346945: 0.17487774844319268
127.0.0.1/6111-127.0.0.50/8043: 2.545872211456299, -1, -1, 0, 459, 99999, 0.00019621849060058594, 17.0, 0.00019621849060058594, 60.0, 0.12, 2.545872211456299, 0, 0, 0.2593977451324463, 0.2593977451324463, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1691: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.1748778942926712: 0.47536660890066795: 0.17487774836346964: 0.17487774844319132
127.0.0.1/5983-127.0.0.50/8043: 2.545072555541992, -1, -1, 0, 459, 99999, 8.416175842285156e-05, 17.0, 8.416175842285156e-05, 60.0, 0.12, 2.545072555541992, 0, 0, 0.2594144344329834, 0.2594144344329834, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1692: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.1748779078483626: 0.47536658908067936: 0.17487775149562312: 0.1748777515753348
127.0.0.1/6112-127.0.0.50/8043: 2.5461313724517822, -1, -1, 0, 459, 99999, 0.00022459030151367188, 17.0, 0.00022459030151367188, 60.0, 0.12, 2.5461313724517822, 0, 0, 0.2593810558319092, 0.2593810558319092, 60, 0, 0.15, 0, 17, 0.12, 0.0, 0, -1, 1020, 0, 17.0, 0.15, 0, 0, 0, 17, 60, 0, 0.0, 0, -1, 0, -1, -1: 1693: 1674496889.5, 1674496890.5: 1: 0: 0: 0: 0: 0: 0.17487789429267037: 0.4753666089006656: 0.17487774836346884: 0.17487774844319506
